WINGBTC;0.00034490
SWRVBNB;0.00150400
SWRVBUSD;0.56490000
WINGBUSD;21.12000000
WINGUSDT;21.10000000
LTCUPUSDT;4.41300000
LTCDOWNUSDT;1.56200000
LENDBKRW;579.46000000
SXPEUR;1.98000000
CREAMBNB;0.32370000
CREAMBUSD;155.30000000
UNIBNB;0.05384000
UNIBTC;0.00042160
UNIBUSD;25.86000000
UNIUSDT;25.87000000
NBSBTC;0.00000031
NBSUSDT;0.01830000
OXTBTC;0.00000721
OXTUSDT;0.44210000
SUNBTC;0.00071100
SUNUSDT;0.03355000
AVAXBNB;0.13678000
AVAXBTC;0.00107010
AVAXBUSD;65.59000000
AVAXUSDT;65.61000000
HNTBTC;0.00034350
HNTUSDT;21.07000000
BAKEBNB;0.00425500
BURGERBNB;0.00865000
SXPBIDR;32447.00
LINKBKRW;16948.99000000
FLMBNB;0.00333000
FLMBTC;0.00000923
FLMBUSD;0.56470000
FLMUSDT;0.56460000
SCRTBTC;0.00010192
SCRTETH;0.00155470
CAKEBNB;0.04110000
CAKEBUSD;19.73000000
SPARTABNB;0.00093400
UNIUPUSDT;3.76500000
UNIDOWNUSDT;2.11400000
ORNBTC;0.00013270
ORNUSDT;8.13300000
TRXNGN;20.71000000
SXPTRY;22.11000000
UTKBTC;0.00000686
UTKUSDT;0.42130000
XVSBNB;0.06564000
XVSBTC;0.00051340
XVSBUSD;31.49000000
XVSUSDT;31.45000000
ALPHABNB;0.00221300
ALPHABTC;0.00001727
ALPHABUSD;1.05770000
ALPHAUSDT;1.05790000
VIDTBTC;0.00001766
VIDTBUSD;1.08420000
AAVEBNB;0.65740000
BTCBRL;348840.00000000
USDTBRL;5.68700000
AAVEBTC;0.00514500
AAVEETH;0.07840000
AAVEBUSD;315.30000000
AAVEUSDT;315.50000000
AAVEBKRW;164167.00000000
NEARBNB;0.01871400
NEARBTC;0.00014651
NEARBUSD;8.98500000
NEARUSDT;8.98800000
SXPUPUSDT;0.20265000
SXPDOWNUSDT;0.14720000
DOTBKRW;13514.98000000
SXPGBP;1.63700000
FILBNB;0.13470000
FILBTC;0.00105400
FILBUSD;64.58000000
FILUSDT;64.67000000
FILUPUSDT;1.06590000
FILDOWNUSDT;0.00056280
YFIUPUSDT;0.24060000
YFIDOWNUSDT;0.76740000
INJBNB;0.02651000
INJBTC;0.00020810
INJBUSD;12.71100000
INJUSDT;12.73500000
AERGOBTC;0.00000514
AERGOBUSD;0.31590000
LINKEUR;26.35000000
ONEBUSD;0.27517000
EASYETH;0.00623000
AUDIOBTC;0.00003499
AUDIOBUSD;2.14300000
AUDIOUSDT;2.14600000
CTKBNB;0.00416400
CTKBTC;0.00003263
CTKBUSD;2.00100000
CTKUSDT;2.00200000
BCHUPUSDT;0.34700000
BCHDOWNUSDT;0.21760000
BOTBTC;0.04906000
BOTBUSD;2783.23000000
ETHBRL;22894.94000000
DOTEUR;37.76000000
AKROBTC;0.00000055
AKROUSDT;0.03401000
KP3RBNB;0.65160000
KP3RBUSD;314.17000000
AXSBNB;0.26410000
AXSBTC;0.00206500
AXSBUSD;126.56000000
AXSUSDT;126.56000000
HARDBNB;0.00220800
HARDBTC;0.00001729
HARDBUSD;1.05930000
HARDUSDT;1.06010000
BNBBRL;2730.00000000
LTCEUR;168.40000000
RENBTCBTC;0.99760000
RENBTCETH;16.29900000
DNTBUSD;0.17740000
DNTUSDT;0.17750000
SLPETH;0.00001684
ADAEUR;1.85300000
LTCNGN;78132.00000000
CVPETH;0.00045320
CVPBUSD;1.82300000
STRAXBTC;0.00003454
STRAXETH;0.00052690
STRAXBUSD;2.11400000
STRAXUSDT;2.11600000
FORBTC;0.00000155
FORBUSD;0.09481000
UNFIBNB;0.02654000
UNFIBTC;0.00018500
UNFIBUSD;11.33700000
UNFIUSDT;11.36000000
FRONTETH;0.00033040
FRONTBUSD;1.29250000
BCHABUSD;43.64100000
ROSEBTC;0.00000301
ROSEBUSD;0.18430000
ROSEUSDT;0.18420000
AVAXTRY;631.20000000
BUSDBRL;5.68700000
AVAUSDT;3.11300000
SYSBUSD;0.40200000
XEMUSDT;0.17380000
HEGICETH;0.00003779
HEGICBUSD;0.15200000
AAVEUPUSDT;0.74830000
AAVEDOWNUSDT;0.00691500
PROMBNB;0.03931000
PROMBUSD;18.83000000
XRPBRL;6.19800000
XRPNGN;214.17000000
SKLBTC;0.00000548
SKLBUSD;0.33570000
SKLUSDT;0.33550000
BCHEUR;538.20000000
YFIEUR;30340.07000000
ZILBIDR;1458.00
SUSDBTC;0.00002065
SUSDETH;0.00052700
SUSDUSDT;1.00100000
COVERETH;0.06373000
COVERBUSD;193.60000000
GLMBTC;0.00000876
GLMETH;0.00013330
GHSTETH;0.00045620
GHSTBUSD;1.82900000
SUSHIUPUSDT;0.04882000
SUSHIDOWNUSDT;33.81600000
XLMUPUSDT;0.10459000
XLMDOWNUSDT;4.27300000
LINKBRL;173.70000000
LINKNGN;11772.00000000
LTCRUB;13783.60000000
TRXTRY;0.96050000
XLMEUR;0.32170000
DFETH;0.00007020
DFBUSD;0.21100000
GRTBTC;0.00001461
GRTETH;0.00022270
GRTUSDT;0.89610000
JUVBTC;0.00023250
JUVBUSD;14.24000000
JUVUSDT;14.22000000
PSGBTC;0.00037400
PSGBUSD;22.91000000
PSGUSDT;22.92000000
BUSDBVND;23726.00
USDTBVND;23783.00
1INCHBTC;0.00006416
1INCHUSDT;3.93600000
REEFBTC;0.00000049
REEFUSDT;0.03020000
OGBTC;0.00011650
OGUSDT;7.13300000
ATMBTC;0.00023160
ATMUSDT;14.18000000
ASRBTC;0.00011730
ASRUSDT;7.20000000
CELOBTC;0.00010655
CELOUSDT;6.52800000
RIFBTC;0.00000439
RIFUSDT;0.26920000
CHZTRY;3.11100000
XLMTRY;3.59000000
LINKGBP;21.73000000
GRTEUR;0.77240000
BTCSTBTC;0.00071000
BTCSTBUSD;43.59000000
BTCSTUSDT;43.57000000
TRUBTC;0.00000880
TRUBUSD;0.53570000
TRUUSDT;0.53990000
DEXEETH;0.00328000
DEXEBUSD;13.21000000
EOSEUR;4.05000000
LTCBRL;1112.60000000
USDCBUSD;1.00010000
TUSDBUSD;1.00000000
PAXBUSD;1.00000000
CKBBTC;0.00000032
CKBBUSD;0.01967000
CKBUSDT;0.01967000
TWTBTC;0.00001769
TWTBUSD;1.08470000
TWTUSDT;1.08400000
FIROBTC;0.00013970
FIROETH;0.00212600
FIROUSDT;8.56900000
BETHETH;0.93250000
DOGEEUR;0.21120000
DOGETRY;2.35700000
DOGEAUD;0.32950000
DOGEBRL;1.39400000
DOTNGN;10716.00000000
PROSETH;0.00060450
LITBTC;0.00007311
LITBUSD;4.48000000
LITUSDT;4.47500000
BTCVAI;56876.40000000
BUSDVAI;1.10000000
SFPBTC;0.00002954
SFPBUSD;1.81050000
SFPUSDT;1.81040000
DOGEGBP;0.17420000
DOTTRY;421.80000000
FXSBTC;0.00010780
FXSBUSD;6.60500000
DODOBTC;0.00002560
DODOBUSD;1.57100000
DODOUSDT;1.57100000
FRONTBTC;0.00002110
EASYBTC;0.00029250
CAKEBTC;0.00032170
CAKEUSDT;19.74000000
BAKEBUSD;2.04200000
UFTETH;0.00026100
UFTBUSD;1.05130000
1INCHBUSD;3.93400000
BANDBUSD;8.97300000
GRTBUSD;0.89530000
IOSTBUSD;0.05102000
OMGBUSD;14.40100000
REEFBUSD;0.03021000
ACMBTC;0.00014290
ACMBUSD;8.77000000
ACMUSDT;8.75800000
AUCTIONBTC;0.00066050
AUCTIONBUSD;40.59000000
PHABTC;0.00001216
PHABUSD;0.74490000
DOTGBP;31.20000000
ADATRY;20.70000000
ADABRL;12.22900000
ADAGBP;1.52960000
TVKBTC;0.00000337
TVKBUSD;0.20640000
BADGERBTC;0.00042530
BADGERBUSD;26.06000000
BADGERUSDT;26.02000000
FISBTC;0.00002971
FISBUSD;1.82290000
FISUSDT;1.81690000
DOTBRL;249.66000000
ADAAUD;2.88800000
HOTTRY;0.09225000
EGLDEUR;234.21000000
OMBTC;0.00000409
OMBUSD;0.25070000
OMUSDT;0.25170000
PONDBTC;0.00000156
PONDBUSD;0.09536000
PONDUSDT;0.09526000
DEGOBTC;0.00014170
DEGOBUSD;8.67000000
DEGOUSDT;8.66000000
AVAXEUR;56.55000000
BTTTRY;0.03498000
CHZBRL;1.84000000
UNIEUR;22.28000000
ALICEBTC;0.00019550
ALICEBUSD;11.98000000
ALICEUSDT;11.99000000
CHZBUSD;0.32340000
CHZEUR;0.27890000
CHZGBP;0.23010000
BIFIBNB;2.77700000
BIFIBUSD;1216.90000000
LINABTC;0.00000086
LINABUSD;0.05296000
LINAUSDT;0.05307000
ADARUB;151.80000000
ENJBRL;10.30800000
ENJEUR;1.56300000
MATICEUR;1.41980000
NEOTRY;425.20000000
PERPBTC;0.00026730
PERPBUSD;16.35000000
PERPUSDT;16.35000000
RAMPBTC;0.00000479
RAMPBUSD;0.29330000
RAMPUSDT;0.29340000
SUPERBTC;0.00001405
SUPERBUSD;0.86220000
SUPERUSDT;0.86160000
CFXBTC;0.00000555
CFXBUSD;0.34100000
CFXUSDT;0.34060000
ENJGBP;1.28880000
EOSTRY;45.17000000
LTCGBP;138.71000000
LUNAEUR;36.58000000
RVNTRY;1.19200000
THETAEUR;5.59600000
XVGBUSD;0.02439000
EPSBTC;0.00000931
EPSBUSD;0.57090000
EPSUSDT;0.57150000
AUTOBTC;0.01907000
AUTOBUSD;1175.00000000
AUTOUSDT;1173.70000000
TKOBTC;0.00003483
TKOBIDR;30110.00
TKOBUSD;2.13500000
TKOUSDT;2.13400000
PUNDIXETH;0.00036940
PUNDIXUSDT;1.48200000
BTTBRL;0.02071000
BTTEUR;0.00313400
HOTEUR;0.00825100
WINEUR;0.00052550
TLMBTC;0.00000311
TLMBUSD;0.19080000
TLMUSDT;0.19090000
1INCHUPUSDT;0.06880000
1INCHDOWNUSDT;0.01479000
BTGBUSD;67.97000000
BTGUSDT;68.00000000
HOTBUSD;0.00958900
BNBUAH;12647.00000000
ONTTRY;9.19100000
VETEUR;0.11757000
VETGBP;0.09675000
WINBRL;0.00347200
MIRBTC;0.00005135
MIRBUSD;3.14200000
MIRUSDT;3.14500000
BARBTC;0.00026670
BARBUSD;16.35000000
BARUSDT;16.38000000
FORTHBTC;0.00025530
FORTHBUSD;15.62000000
FORTHUSDT;15.63000000
CAKEGBP;14.03000000
DOGERUB;17.31000000
HOTBRL;0.03750000
WRXEUR;1.15250000
EZBTC;0.00008544
EZETH;0.00130300
BAKEUSDT;2.04400000
BURGERBUSD;4.14600000
BURGERUSDT;4.15200000
SLPBUSD;0.06770000
SLPUSDT;0.06770000
TRXAUD;0.09810000
TRXEUR;0.08582000
VETTRY;1.31070000
SHIBUSDT;0.00002808
SHIBBUSD;0.00002808
ICPBTC;0.00073000
ICPBNB;0.09330000
ICPBUSD;44.71000000
ICPUSDT;44.77000000
BTCGYEN;4300000.00000000
USDTGYEN;85.00000000
SHIBEUR;0.00002421
SHIBRUB;0.00057730
ETCEUR;47.30000000
ETCBRL;312.30000000
DOGEBIDR;3457.00
ARBTC;0.00087520
ARBNB;0.11164000
ARBUSD;53.57000000
ARUSDT;53.63000000
POLSBTC;0.00004984
POLSBNB;0.00637200
POLSBUSD;3.05300000
POLSUSDT;3.05000000
MDXBTC;0.00001912
MDXBNB;0.00244100
MDXBUSD;1.17400000
MDXUSDT;1.17300000
MASKBNB;0.02058000
MASKBUSD;9.84600000
MASKUSDT;9.84700000
LPTBTC;0.00040000
LPTBNB;0.05104000
LPTBUSD;24.52000000
LPTUSDT;24.57000000
ETHUAH;106009.00000000
MATICBRL;9.37000000
SOLEUR;171.33000000
SHIBBRL;0.00015977
AGIXBTC;0.00000577
ICPEUR;38.52000000
MATICGBP;1.16990000
SHIBTRY;0.00027003
MATICBIDR;23270.00
MATICRUB;116.04000000
NUBTC;0.00001896
NUBNB;0.00243500
NUBUSD;1.16350000
NUUSDT;1.16320000
XVGUSDT;0.02436000
RLCBUSD;4.07400000
CELRBUSD;0.13682000
ATMBUSD;14.19000000
ZENBUSD;90.85000000
FTMBUSD;2.54820000
THETABUSD;6.50300000
WINBUSD;0.00061040
KAVABUSD;5.83600000
XEMBUSD;0.17380000
ATABTC;0.00001766
ATABNB;0.00225800
ATABUSD;1.08040000
ATAUSDT;1.08230000
GTCBTC;0.00016420
GTCBNB;0.02110000
GTCBUSD;10.10400000
GTCUSDT;10.08300000
TORNBTC;0.00109920
TORNBNB;0.14075000
TORNBUSD;67.49000000
TORNUSDT;67.43000000
MATICTRY;15.84100000
ETCGBP;39.06000000
SOLGBP;141.07000000
BAKEBTC;0.00003333
COTIBUSD;0.52340000
KEEPBTC;0.00001191
KEEPBNB;0.00152320
KEEPBUSD;0.73160000
KEEPUSDT;0.73180000
SOLTRY;1913.30000000
RUNEGBP;7.72900000
SOLBRL;1130.50000000
SCBUSD;0.01860000
CHRBUSD;0.36800000
STMXBUSD;0.03163000
HNTBUSD;21.07000000
FTTBUSD;62.85000000
DOCKBUSD;0.08585000
ADABIDR;30385.00
ERNBNB;0.02455000
ERNBUSD;11.76200000
ERNUSDT;11.77100000
KLAYBTC;0.00002630
KLAYBNB;0.00336400
KLAYBUSD;1.61100000
KLAYUSDT;1.61000000
RUNEEUR;9.35800000
MATICAUD;2.21100000
DOTRUB;3090.00000000
UTKBUSD;0.41980000
IOTXBUSD;0.06748000
PHAUSDT;0.74550000
SOLRUB;14040.00000000
RUNEAUD;14.60300000
BUSDUAH;26.35000000
BONDBTC;0.00046570
BONDBNB;0.05955000
BONDBUSD;28.56000000
BONDUSDT;28.57000000
MLNBTC;0.00225800
MLNBNB;0.28790000
MLNBUSD;138.20000000
MLNUSDT;138.10000000
GRTTRY;8.61200000
CAKEBRL;112.39000000
ICPRUB;4589.00000000
DOTAUD;59.03000000
AAVEBRL;1792.00000000
EOSAUD;6.55500000
DEXEUSDT;13.18000000
LTOBUSD;0.27880000
ADXBUSD;0.55220000
QUICKBTC;0.00678200
QUICKBNB;0.86900000
QUICKBUSD;416.50000000
C98USDT;3.68600000
C98BUSD;3.68700000
C98BNB;0.00768100
C98BTC;0.00006009
CLVBTC;0.00002032
CLVBNB;0.00258900
CLVBUSD;1.24500000
CLVUSDT;1.24500000
QNTBTC;0.00475900
QNTBNB;0.60700000
QNTBUSD;291.80000000
QNTUSDT;291.90000000
FLOWBTC;0.00021810
FLOWBNB;0.02788000
FLOWBUSD;13.36000000
FLOWUSDT;13.36000000
XECBUSD;0.00018941
AXSBRL;720.40000000
AXSAUD;170.50000000
TVKUSDT;0.20670000
MINABTC;0.00006885
MINABNB;0.00879900
MINABUSD;4.21900000
MINAUSDT;4.22400000
RAYBNB;0.02173000
RAYBUSD;10.43400000
RAYUSDT;10.43200000
FARMBTC;0.00277000
FARMBNB;0.35450000
FARMBUSD;170.00000000
FARMUSDT;170.00000000
ALPACABTC;0.00001462
ALPACABNB;0.00186400
ALPACABUSD;0.89590000
ALPACAUSDT;0.89560000
TLMTRY;1.83500000
QUICKUSDT;415.70000000
ORNBUSD;8.13300000
MBOXBTC;0.00006851
MBOXBNB;0.00875200
MBOXBUSD;4.20500000
MBOXUSDT;4.20700000
VGXBTC;0.00003714
VGXETH;0.00056300
FORUSDT;0.09500000
REQUSDT;0.23510000
GHSTUSDT;1.82700000
TRURUB;38.14000000
FISBRL;10.23000000
WAXPUSDT;0.30590000
WAXPBUSD;0.30590000
WAXPBNB;0.00063670
WAXPBTC;0.00000499
TRIBEBTC;0.00001465
TRIBEBNB;0.00187100
TRIBEBUSD;0.89810000
TRIBEUSDT;0.89900000
GNOUSDT;358.00000000
GNOBUSD;358.00000000
GNOBNB;0.75250000
GNOBTC;0.00585000
ARPATRY;1.44080000
PROMBTC;0.00030710
MTLBUSD;3.29300000
OGNBUSD;0.83190000
XECUSDT;0.00018933
C98BRL;21.06000000
SOLAUD;267.02000000
SUSHIBIDR;150999.00
XRPBIDR;15380.00
POLYBUSD;0.70260000
ELFUSDT;0.58810000
DYDXUSDT;19.53400000
DYDXBUSD;19.54000000
DYDXBNB;0.04066600
DYDXBTC;0.00031841
ELFBUSD;0.58880000
POLYUSDT;0.70310000
IDEXUSDT;0.30395000
VIDTUSDT;1.08440000
SOLBIDR;2805732.00
AXSBIDR;1786616.00
BTCUSDP;61288.39000000
ETHUSDP;4021.17000000
BNBUSDP;480.14000000
USDPBUSD;1.00010000
USDPUSDT;1.00040000
GALAUSDT;0.08442000
GALABUSD;0.08433000
GALABNB;0.00017558
GALABTC;0.00000137
FTMBIDR;35879.00
ALGOBIDR;26733.00
CAKEAUD;26.66000000
KSMAUD;506.60000000
WAVESRUB;1981.00000000
SUNBUSD;0.03351000
ILVUSDT;794.70000000
ILVBUSD;793.80000000
ILVBNB;1.65900000
ILVBTC;0.01297000
RENBUSD;1.10060000
YGGUSDT;6.43000000
YGGBUSD;6.42900000
YGGBNB;0.01339000
YGGBTC;0.00010460
STXBUSD;2.15900000
SYSUSDT;0.40170000
DFUSDT;0.21130000
SOLUSDC;198.95000000
ARPARUB;10.52300000
LTCUAH;5155.00000000
FETBUSD;0.77920000
ARPABUSD;0.14949000
LSKBUSD;3.69700000
AVAXBIDR;925384.00
ALICEBIDR;169316.00
FIDAUSDT;8.03300000
FIDABUSD;8.01800000
FIDABNB;0.01691000
FIDABTC;0.00013120
DENTBUSD;0.00597200
FRONTUSDT;1.29130000
CVPUSDT;1.82500000
AGLDBTC;0.00005245
AGLDBNB;0.00669100
AGLDBUSD;3.21900000
AGLDUSDT;3.21600000
RADBTC;0.00019810
RADBNB;0.02531000
RADBUSD;12.12000000
RADUSDT;12.14400000
UNIAUD;35.18000000
HIVEBUSD;0.76560000
STPTBUSD;0.15460000
BETABTC;0.00003075
BETABNB;0.00392890
BETABUSD;1.88672000
BETAUSDT;1.88550000
SHIBAUD;0.00003777
RAREBTC;0.00003154
RAREBNB;0.00402600
RAREBUSD;1.93600000
RAREUSDT;1.93500000
AVAXBRL;374.00000000
AVAXAUD;88.30000000
LUNAAUD;56.90000000
TROYBUSD;0.01790900
AXSETH;0.03150000
FTMETH;0.00063290
SOLETH;0.04953000
SSVBTC;0.00024010
SSVETH;0.00367300
LAZIOTRY;163.32600000
LAZIOEUR;14.66980000
LAZIOBTC;0.00027749
LAZIOUSDT;17.01030000
CHESSBTC;0.00006966
CHESSBNB;0.00894400
CHESSBUSD;4.28400000
CHESSUSDT;4.27800000
FTMAUD;3.41550000
FTMBRL;14.50000000
SCRTBUSD;6.25000000
